uniform,normal
28.51962376918668,16.658811903938783
33.225189101790235,20.088192529495327
37.23731322702744,11.425777679370839
12.92383803060044,21.565511910131555
12.196124867425464,18.08340030713814
27.093920696555937,25.2539296722681
26.89306169399428,25.883042756474882
15.807934836045547,21.839124596041355
10.991663237186009,20.583931447676186
17.047892516892617,20.38812880129203
14.116875538997988,29.305435120060636
38.26776035556837,18.04132231214909
33.78175555677066,26.370953255426556
30.778661809326845,22.727020665389603
37.57537429778968,17.057458585856025
13.452810222779707,13.942822775356547
15.222909600891391,22.05539918276653
23.268672132474556,25.309071315284815
12.224934798384787,26.332755418757976
17.637268136506226,24.099641374327607
23.114821272859736,23.865006484382192
14.367183458334976,19.68774217695633
34.82702818894691,31.98139290421191
14.112649133515173,23.024252591303323
31.378382877147086,27.543180815069697
28.89958445218251,17.902039179659408
36.291395769421655,25.559675840819196
32.19703484252056,16.05568660310957
16.09313218254434,17.64000530036907
34.27659544661095,15.195637200218137
13.465654452640262,21.906305732234134
14.861940703201386,12.728097061546112
13.740365345614055,12.65383791201282
23.76320913053072,17.55416470418974
24.046050252480015,21.336951127179447
32.8803933838528,20.86979575546337
12.235910474110849,14.252894983994782
34.85936416200423,21.115372988447948
14.287673350423576,21.03532608334363
32.003926068040926,11.650247451502768
34.131439713117366,17.402438083014147
18.258072384919217,13.661360824678775
27.841309509624903,25.384591207169315
26.704386150413704,10.687700980375293
36.16392558266716,18.205051005959124
17.951896695485026,22.203778047289212
19.329729296016726,11.914584447246497
23.723228848424554,22.403563070494368
24.334568680220286,28.130148332783726
30.30923743670626,19.302962825530255
37.9271775111462,21.073208158923947
16.16822486006816,25.712983903592647
31.849969944540213,19.11208413641422
38.381293496369395,27.084794057432852
14.639144337223087,26.169850328139564
30.55376374986823,19.938678373631298
10.179917074939931,11.857290595860272
31.185322249575727,20.751383369952006
31.09892989276066,16.987438602750142
39.1705970082665,26.034720443075052
13.596373850604891,15.323040305509679
17.77529761567653,27.275826124273216
13.9684812431768,22.698327050476877
27.43158563355041,15.490463052248195
18.676050209799907,21.232195910747265
26.764449868972335,18.886041729650184
13.032851725214176,29.712987133395693
35.58194594007442,20.831104559253944
28.56532885155836,21.47917244362179
29.49082388799838,23.137618096929888
37.46238353794808,14.5692697823566
20.551371450467386,21.764579433896667
31.094531891211375,25.934664548076928
25.091356080283578,21.174331094177468
37.80192898836252,20.113952376511858
18.139435728359995,12.43596429743551
12.11566856366711,17.159900008439223
20.516554976305393,19.078727302507513
23.041272930225468,18.32768346098115
13.906608425143533,15.16112059901711
33.42011589655557,26.253364415613824
37.06801922291665,23.898806665208248
17.587347765430714,17.832373648637173
29.534942683379285,15.94492359768785
30.13463671539068,17.664673724083286
30.531532383911266,23.5273992191099
28.669201044010787,27.04334478396355
32.42621396440336,12.746566136485642
39.50422297765264,22.700923741750973
21.453243321412927,21.37467243205975
35.3278811068328,32.92404392857189
35.36156036172562,17.359530090076007
34.02888952687742,20.031852532413293
36.79333441692454,12.849076915823579
27.87828225736002,25.103260810389067
29.57959361883414,14.511487594716236
15.819458853244814,15.440889195711534
37.787627862727994,19.15469819229729
34.199263577689734,20.86911164379261
26.562152726818812,22.714594048164773
16.291447908318403,23.85334377197047
14.950256463427625,23.32739020021695
29.03561519766853,17.65742361884391
31.692366319945062,22.40768801292723
15.199261030842445,22.517367835872175
14.338153071559834,22.55570623789187
32.77305955073959,22.530794133267637
10.572574089638817,22.20059514795879
12.927524343490674,25.180690570516546
34.307576777159106,19.221487808694594
10.592893032614372,20.509977009538105
12.497355913386304,28.403836321486864
18.759042346859744,27.08175544100084
23.925459770659778,25.838742105959383
15.56831073796834,24.760683046408886
33.03068273829207,25.547673076381898
13.55449131824665,27.65309811139214
22.38711878189764,20.795848116595156
14.735699153152467,27.708264728737763
26.22178233081686,19.68594818265682
10.551809927156231,23.563308325670747
19.742748564644394,26.316543268201897
18.841272748227706,21.945606034315453
12.436130536562402,19.03135639188217
16.17931526105171,13.433204192575076
14.81187144314297,15.608318179474313
28.890690810653123,22.32513369153977
22.5395768047731,24.943964684114107
25.28660825194006,21.381656038306055
12.049725287392924,16.48576124343859
10.087700288022504,13.786538054803941
38.49759573473075,26.531097014002636
38.71076445623686,18.89715389672604
20.566901360077395,18.535544111994486
25.937124229967573,20.587095799458805
17.025469051858813,19.35548375654166
31.786259484499123,18.24874878990909
19.979262504212034,18.688876037993804
31.40625549940278,14.780406043022957
21.792539866592378,21.536539111300794
12.249968284261286,19.928983264168128
18.971178794274618,23.83945256513594
25.55201749093152,19.60833385456856
20.573196326186835,12.069696759049478
34.771073614654604,14.49593207660973
26.208880356276403,24.90693923487187
21.925470324596937,15.670828726483013
14.300129382589295,12.051938455768472
30.087636974106676,18.447056539492706
13.621575723227279,18.21364739299562
23.34637362788184,21.613964374434687
23.40582750757005,23.37024118179826
14.894442790246835,25.032791364916278
25.32067862187634,22.663607725115344
35.40664277236432,23.858184838335305
39.85498261919043,18.98736747753734
28.721947562840633,21.969067933235433
33.551182015175236,26.256385074315695
33.0269558356728,23.617019112303534
15.365195823914988,27.000792733147996
18.80618574964712,20.078591788774798
19.925583290909312,15.007732540196569
32.45279108426515,34.5673163714022
38.2931938655629,25.721256670785976
39.964417974737245,24.24751673661823
34.190977657660966,21.19220315119228
19.550963110341513,23.072925357989543
28.75571888473501,12.961114412603488
37.899063021024865,18.058749554133154
12.733912541621603,19.002420995255864
21.75038914057788,22.842977291463356
16.763470022651358,22.130957149360338
12.563037138854236,17.497234945897304
19.173565887264264,22.43641768061213
11.225960365256304,22.88970285908962
18.693171896215055,23.74178863820016
27.286156192727233,22.928856330214938
14.368681768691813,18.736953189368275
10.313412486792737,16.636015622466896
35.41669685842095,12.816049886795149
15.934412885360137,22.52484275875337
35.87651794920111,24.35606608321683
13.355730820462254,16.112730190535178
21.376758788251436,19.727134691557655
23.989890101569713,20.525245581361833
26.724162866491486,20.09396230138266
10.489157851151463,20.770948827549468
31.80755369733675,20.714825112532107
23.51926373264061,19.81124514524996
17.27477607858122,28.53025643766855
32.18162724901138,15.35521385870786
19.467547043520284,16.407969537079378
16.19639865162517,19.14911333624274
36.02159750947616,17.729849762174762
39.270557059393624,15.87869837621665
26.991816992410016,12.91850906258054
32.0844565605872,22.50162980389897
24.463168717198577,26.38746568855998
39.167262354351344,26.441252807743144
26.993758389367574,23.328833868482974
15.986248497124809,17.1978493060072
11.109426664189833,13.790935119024077
15.812549362739922,24.562085583316993
15.642014356765895,13.611904703809703
39.651928981511894,14.884690133258495
31.836250714774962,19.14176040034047
20.137920291277297,24.15933176580881
30.09539205484317,14.46114122957723
29.87710339063761,20.869669366744553
24.342865295938015,20.998531079918116
13.916042798645222,21.077174066875564
14.542183277016322,23.773175397255294
15.364999269126734,17.45393767692272
38.652363137491434,15.556844395206316
37.76362543875338,20.20134426560275
31.267915200838537,17.49448445962712
23.392965198219663,21.714451215746674
14.59826775616815,15.21323703235771
20.815688905558716,16.65053744538024
32.448972041421854,10.798389829144545
27.694816787152064,22.512992696597376
27.09782400351113,22.733321215287575
10.074373252582404,27.379921767964163
10.831671166798946,20.32491842857548
19.850173671029054,21.093929769727225
22.997746260500215,21.353590765337167
30.708736262256433,20.653769788389873
20.284985432364024,25.28242777832318
23.002586603281475,17.629512222800923
26.81040138045694,17.954171070918356
37.426453071379896,18.166469877562424
35.738590885824024,29.57152906103203
12.904012071878864,20.041336779792964
35.15964657631494,17.697684800233546
25.70038814802303,14.97240836071559
36.912715745120394,21.559991508558035
16.91423780899825,19.137847376882934
18.442132031134125,19.830347660592523
27.04886171922605,22.07947358598436
39.89226791059741,17.48448957199376
36.12959170366185,17.059336182955256
24.54101317459537,22.326723245450005
32.348631493994695,13.02339044266398
22.025137111507924,22.501396738971486
39.460543128861794,16.649358389859945
26.4779385842279,23.633860849610368
34.317699808935956,26.136646767176373
18.475066744954205,18.96423943502559
18.196531123174097,15.522759738449524
32.41561321990811,10.972987572330865
25.101106789401868,18.608576693650583
17.34777208050368,25.08314080111513
12.686071138899617,32.48655572843061
22.871997314482307,22.073473468298268
10.012115798063228,17.70785754809149
33.37829099402887,13.684713878612413
26.746309712229067,26.13812296306874
29.11981035891897,9.553850473499711
34.58934611003467,19.438625456019537
22.740312870481482,21.328673370605447
21.2216055806847,22.514256718927463
20.89324761641684,18.989501125183395
17.856363661473985,13.753308130162239
30.311942649657713,23.947221362709882
30.08300651153222,25.748747209302554
19.58254146034202,24.663914179875704
38.72130290298861,14.2709441624522
29.586802339288337,15.994047041536502
25.981887466372946,17.706597546463062
30.554956515794057,25.35732856015585
13.28505469078668,16.23983846665841
39.70583209720827,18.48050666847918
38.58768044761714,19.77528045928063
19.112216209319186,18.843123516037206
38.77417666622479,17.629596061268945
22.198840825831063,16.914559740499655
15.048004474101706,31.162526963122197
27.83398926839763,21.071651104481344
26.39201466441005,6.158217474348797
30.694572813933924,17.19009633526561
38.32055544287481,4.866259740267829
37.828020931791045,23.058771233196474
33.55106703432818,22.782490004766128
37.18077375719898,20.11591471350073
25.34312318662245,22.35979842007769
37.41492340763244,28.057002498645964
32.28130751282635,18.322057694183005
32.957703425695264,15.81155445006636
20.725131706236954,24.67946881368495
29.74137387713312,16.4671886379135
31.688609672668917,7.809266741557153
23.327993510589394,29.91634140817511
15.796554661571017,19.333628404149973
23.043314296853136,26.376839266469787
14.717315097261494,19.864870967969427
31.44313296111915,20.727299561026346
24.638236638829603,12.635233962208957
33.90192507025949,29.10146658850818
12.998483927227793,21.011937203268204
24.663860146613324,28.25312754998602
30.034854733653834,22.733948259306597
22.64183922708746,29.675396665069897
31.788346880606696,10.871263915048198
19.593239958031496,23.169587473975014
36.20836338293502,10.980729894391377
17.17514034416529,18.592906868164185
18.307898588716995,16.692977403470366
11.387612275720521,12.487061771809111
35.88566646492877,16.435384132753065
32.7207514509556,12.287831410588128
21.201772987405228,23.0554820509025
16.038840664827777,17.915144068236216
27.577579978044184,12.263217143794463
11.568778956852055,12.347262528549427
16.310940713414926,19.340264798524714
10.369801616932632,13.93235648766933
38.272729916014484,26.82088666243004
20.322666128887146,18.104232857674283
21.075199364795893,20.896017399593955
23.791308863709943,20.190508329968686
31.086325617917172,18.93448771590547
22.559233871746073,11.066451800574447
25.434738361672103,21.539772743348053
16.85138284729245,23.043088436785943
12.27642261400058,23.67307957039603
15.365832523172212,10.602657284502321
35.22956939139357,29.677615272921937
11.225156804154203,16.37910555625959
27.850385022422408,23.259495022193786
18.51758703407268,17.155896733023003
31.96368222141133,21.187047230604858
12.600099243593895,22.085849901112688
15.140591038432623,17.21506545665938
21.926383448724906,13.133575554640126
26.981321629909253,19.279816833894582
29.304386314396368,18.24264852634423
38.68207890831248,22.83094695641331
27.144400546906798,21.454913513181328
38.55954837504553,23.509806010639345
30.522163971522343,19.710388532744307
22.804661258141294,17.385532686360833
31.40265058483319,19.657996707244045
35.576638849412504,16.611774893097067
13.959779072673564,19.97803382015522
36.81268434047872,16.822137102524014
29.504612593591286,29.981609750452403
32.74572735876646,15.226313123292874
10.45093829920241,16.491665127842747
31.25786467994838,24.671608792990828
19.79232504213858,14.381082146583719
25.162699126776147,27.41825446528981
25.06553245465893,22.751645087033843
13.732839147419071,19.39421754394295
38.46834115350443,20.64452651501826
14.071600675839116,24.865813728643882
34.287568231342505,29.482390695982843
39.9470491392556,16.527255765371756
34.9852226179017,21.926672093709154
12.7948025479028,19.335315978181825
18.41666361680057,19.86161022031817
25.330697090820657,21.41074386092319
19.88069178140733,24.024877772510145
27.56007207912564,17.125136630565006
22.403936814398286,25.180616096127977
25.654650037200227,18.94350985105038
28.843876171952864,22.149281284276704
21.903149913554756,13.341962011528349
15.478934532773716,19.406271362428008
16.488672757094925,20.352356706694636
10.879420497471262,15.025939740178362
32.851833578933366,15.630582095791217
27.102342849502865,17.59544672425061
23.156752134008087,13.578069043377429
34.61096693589337,30.452869484258958
29.16125433701749,18.53927844390626
15.797735245517297,16.747106802983275
33.133565819952665,17.762937521508157
31.81508337176157,8.826634052313791
39.609490411011436,13.790294262245752
13.231414418531749,21.2915108459339
30.334023493932722,19.13656109652753
26.967050021060256,13.503274898100807
16.939595080928033,22.166694797338167
16.35241844760923,19.567008759231456
15.43495965420643,25.623120718755963
29.95880697857741,12.954301328513957
30.288672768954708,24.81633183806875
21.469133194255022,10.904958766026771
30.840784078962955,31.748962458710572
18.233682345197778,30.83415991470148
27.09535443753213,18.43949528958661
15.88325382563305,20.35832292414492
25.256232102160293,27.102115740691644
14.317111977740595,20.931659958286794
11.043713340952669,13.910712106884677
20.764309353157557,20.411132769774902
20.218008861463055,21.28615942272218
33.504995120369216,18.724946198322
37.02183654571521,19.445237770194996
38.94160374473587,20.88471569715401
35.74575730308637,27.64015427168742
13.339194255778093,15.65091852841431
31.92406652357792,13.878068254936121
20.089270198228938,14.855381914764378
18.596797600224637,18.79971732955207
39.67115284579381,22.77245435415108
10.277929788215936,22.793304745015696
22.471824766025506,14.223330221350967
27.40890276291449,19.074061971520813
20.433422309160452,21.74631811576765
21.406378623561807,22.876949920310476
15.246000659704674,23.28438294270499
19.454953404303623,20.84463586192905
11.176629974773581,12.098713097258349
26.40360548920277,14.296993631605599
25.410386575850637,25.603224654563626
12.33684362083995,9.599400575223013
38.810638348556225,17.018613382455968
12.299096464988327,17.361573865867786
11.329904614626527,18.216556658041817
27.392984122047885,21.17814265328247
32.61825435192251,16.978642468056528
17.630705419154356,21.96585947445193
26.011112103151945,21.006008214385844
29.469871667766732,8.67389968309016
13.636515887516994,18.61173757778011
38.31187978924894,17.285348688285254
20.07903442305633,19.477338990257447
15.156983449309838,22.002834404339485
18.474464422458503,20.069602925532703
33.147780927917,17.973490875431587
31.91416379247869,17.163356361123686
23.29210023900431,24.07377838648785
16.135456142895794,22.870701805582634
22.372137097246444,27.464904747573343
22.508912608285108,22.795648140532197
11.271109893259668,17.527945950389437
32.93430801830274,21.846152443812777
28.720552074390856,23.72439571914402
26.160820897154615,21.911936268342075
18.85887101485352,23.23337887390759
39.07870678416208,12.092840085421102
15.454101115886452,24.774338009069368
25.979743084102463,19.07207091877783
38.63402271861,24.134108369522014
32.47719659166137,19.264965256026567
38.467155545361905,13.207273947458885
16.638939742724705,19.192539851890377
14.318700985277133,12.555752190674333
21.485505475567273,22.71912563886692
35.57821711792492,19.65062558355964
11.526471909626611,24.19783329733872
11.127069337137684,20.353366139811023
12.795369576247307,20.034273251860597
35.4176298945418,30.734660013478035
15.414668949476239,22.46194675875341
30.225140994883656,18.85356932294452
39.694128852693126,24.81852799211333
31.249871868863778,3.9612144907921554
39.039443946960695,23.069052133898587
28.59182710897166,13.562232737041805
19.458675016987524,25.860385453884142
33.06259103725567,16.836098864976343
34.07084975157714,16.43570266013311
22.996245287000377,23.956763835841638
37.420497761951566,16.42036511831058
36.2421107009611,14.157292741198527
38.30204764353343,23.73329965160018
30.866798495911524,25.197095779585432
32.839347040784475,26.526189825575436
33.3324208826417,24.29073519052445
33.49203272916237,20.88077442115498
13.558007831668814,23.55972412610118
21.812836279338825,15.4217040041408
24.5437551790137,25.560992529551044
20.030187761526626,16.569995032433333
17.836016501633303,23.085523012673928
34.88044206785091,19.639976130380592
38.560244372422346,24.18432523842873
14.727904051845506,20.478779492965398
33.56330682640518,12.360482701878148
25.644520756253662,6.805296004000287
23.228824955048456,20.36728323122906
23.706594115328514,17.52400685485169
24.034966498872794,11.579268019671725
33.75799091279154,13.908682381507951
34.701918340492355,23.204294276058516
15.902020092034803,25.521235552235282
26.047033171188644,12.638661844869324
13.069177514744641,18.525220295013714
27.201091161393247,22.287036434224834
38.82410485342292,20.946925682777138
21.722699268671356,30.831568665284756
39.05638643220357,9.847088027251967
14.18832171244396,16.021914483720227
21.504184682185222,23.25887561027944
35.33364269520057,24.2313628048167
38.69178431121698,20.22078423152283
32.04027646725065,14.382516977690912
18.66530906661342,18.84786400382102
10.265294695210725,19.56992135315783
29.90878006583867,17.962299463613363
11.993189035612243,22.873040669615282
30.463967463927684,23.33812088355039
20.33636302058052,20.44428120696169
17.519186720993424,22.909224691732227
33.202910226704056,27.01359623362414
38.129843441717284,24.339246500889782
19.362541424074116,18.4846684364921
22.502169037972187,27.05636617118924
10.741243597118629,13.886431236937398
28.02058505994795,24.024799749413656
11.857364556489639,27.768793283566453
29.88582312151523,21.0275316469839
31.79944526793851,16.563731668096715
16.342153673717522,29.385083719932133
10.592180104303749,16.830993831577704
16.43544299688292,17.011511208857556
20.238353423569794,20.715534102629167
24.865227859235276,20.705753271343173
17.302422232250677,19.82962808921132
34.84326193110749,17.683746469706286
21.068537451825186,23.4318363845666
26.828111481287863,24.443888870112755
28.878065058251227,20.340068685055297
12.216940065429968,26.05731732862536
10.340604117226675,13.836605781271274
39.61436404395333,22.478974529316055
19.874260712576408,29.449136452307027
38.20053481435083,21.434746315254138
14.19498657876428,13.838540825037423
13.865594539459789,18.644838277982526
23.227501225890002,24.45627677524383
16.044458241088883,24.152802997625493
26.44173642684627,18.559000373138588
15.030977816724935,19.370244746338127
11.792150594778843,33.99238463267841
27.801409227805486,22.085117831293314
14.478442556226092,12.55417296060853
30.179683890359183,10.165929635192098
20.433814230148457,19.776729802057865
24.312267974628273,23.546690176869042
39.473714280184915,19.01652804337327
10.09193476502629,16.93531679968314
37.30000879604009,27.772618527007097
23.218118546815663,13.299852000380772
36.790073089697906,16.782859858202155
19.8202055779838,21.178914732052682
37.0375328847646,23.473137024283226
34.69481723589361,17.94488565722071
30.973319205778655,14.614654267085868
33.56008653891999,4.872134132309252
16.008394343885506,15.193251253467931
39.863463194999134,15.782805149079582
33.341479394080324,18.202787823072672
26.382379498432165,17.900491046528774
13.11068866501567,18.33749630859743
24.860402555545654,22.878016850989276
11.693396162810783,14.698816804231074
18.879442405956425,23.331188642479432
35.66333760905089,25.737849250961148
28.275367007593147,14.2258571038228
28.516489529885693,22.821036834067613
16.25455342513306,26.04488926887583
22.005909249210056,22.321661228896673
38.281154270578504,18.158715166568957
35.80009846803183,18.7699014177157
20.91317333087038,15.637172409888795
23.681075036498704,27.68421113489594
34.08052345344582,23.043516435873688
15.279214653239102,14.68066034341
19.40050417169799,21.601145623990288
20.517973597781733,23.47501260771543
29.202755789041476,19.50417972159982
23.473502495174156,22.221544273384204
17.016405289672804,16.173211133667035
32.765203432859565,30.450178526905972
12.956047331434899,24.764767065915734
39.362228744842625,20.948557930395236
37.157547445553604,19.786923044405928
33.579753920700625,16.359861195964644
10.009086821872327,20.885466650494696
33.745822333924075,25.896949236600037
11.531148343480055,17.965610589158516
19.49465443260002,15.157086499736897
21.859722259482773,20.8438728485563
21.933252743811547,23.41252797573674
39.07933144740555,15.97064234383419
18.315676076513153,14.482857988035676
23.7826619432616,23.488679364214192
21.41617013574033,25.321068574685857
22.346921321580545,24.079278477721264
17.209030325803543,19.501698904509873
38.37390623380538,23.815812448574775
33.85820615262074,28.5515191575206
11.250288809359803,18.835246614794144
26.71958894068397,14.752583828956558
22.779679770203842,23.625937944177707
15.738634625012056,24.857016044577918
36.75905813921986,26.479522666577232
22.532262989077964,13.936193036844374
24.32587073994368,16.340660845679192
35.027175052085774,16.015249718026617
10.108796441785787,19.254813521204063
20.081643031678656,21.718310688791274
13.408389033749879,28.10092450519626
27.452620619861897,24.011287495110736
29.44585111994591,22.37104312737128
22.934343199043944,23.926731841252803
29.395598166304435,16.297759202621428
35.70909130302214,15.430520759100304
13.50297249842461,17.020977256668022
28.790882695983615,16.689378338933377
18.84940092355512,17.281816550297233
34.64776559060351,21.073896584374065
31.760781164574645,25.256235091845348
34.11426382585634,19.984837864872855
13.055388792341544,20.94447650135056
23.7211189909751,12.722586880995564
30.08873341801481,11.401948942919013
23.89940098051096,26.204968426521987
15.692311159055354,20.362319777761048
11.579304697912667,17.691590515866068
35.874663583519634,18.08052999116273
37.82995421056205,22.9220851890716
13.421950480094544,23.81605008131706
25.406358265756516,14.891900731563815
38.09046531910727,18.418786850189118
22.786371721842148,17.19562721976291
33.95878774737123,16.47384854924247
19.003124402880545,19.135048253445184
35.778964222551366,22.818483953200918
30.916297901283347,27.724511364777474
24.38407272869853,9.32635333203253
34.93693847633169,13.848836019237748
38.88984989200138,21.48427789829672
23.10614629162689,20.9714032581459
16.319827526891846,28.739563962105876
15.756103616709822,22.097942922437536
21.755832905446276,22.414601909468253
12.056086664658134,19.04327989846797
16.971676467742427,24.710686264381096
36.11434267968851,20.09585366653431
32.307727291812824,16.914962511089048
28.117843299611565,19.4460628963637
38.621106493342694,27.48669333826749
30.914457432263053,14.914470196403222
28.50404896838389,12.616457481396095
24.04581802696745,26.16277431977632
11.478731018908457,26.912300127053836
29.544962356930238,15.38631053552151
33.642875026629326,23.80916415025237
29.971642737205975,19.883592892918657
13.516261990650333,16.102398726375675
23.54530074885491,24.937221921939205
13.325303216197927,12.774303562315858
16.10615927095944,12.387607152919951
38.898091051558836,18.317465295404705
35.68009682904146,14.789140320156232
35.513897077262286,19.38655762545448
11.864718379146371,28.171514509871834
10.057864260510225,13.082696713252027
32.599007069859,12.560274216777218
23.59873444966714,22.737876388638973
18.936074533096303,29.272522561129875
20.65923346910884,22.25516785424674
28.93482955300481,19.201549916387144
20.557872152072882,24.382309126707405
12.60367831604142,23.17644815932406
13.047102050632205,19.887671064349906
38.04391995669952,18.4132849405623
27.065635437397557,23.935715532881105
10.60654596205891,18.7201671860339
23.096607107079116,17.981304903500433
18.84251263826982,24.714854516849005
18.74304845475853,15.883627766861204
10.564999636403694,30.059299338668197
21.752895430057897,24.190844861929328
37.90300550403492,22.82694145543528
11.923523567990838,25.741872662387006
18.159410375805813,14.763634262051728
26.07729482096632,25.61300409337037
37.774785820127896,16.594167067394924
36.86921934231902,22.2599562290896
23.97206048066377,13.64098978378252
21.186780329484584,11.00145977032559
22.639030806605824,21.63136720777604
31.45991853918764,18.728576470822908
25.95797983156786,19.646494623569218
17.8545707293898,17.39424629287189
13.097499183199428,23.505047303610645
38.99817741899702,16.346254941846603
39.99072759078267,15.701173878960756
14.131181468013224,21.42762474225252
35.27118265344421,17.40253709287603
37.449923220240876,28.10458041833099
30.78703322078823,27.932262049786292
38.55662287507839,12.062596319725607
12.27507858235662,22.892170299970516
32.366592195400116,19.924689770478185
23.554464738319133,27.07637590814386
16.339340251308293,20.76475910867366
26.90509275385307,14.686732665465096
23.27917166782209,20.65540692308017
39.09055745608727,17.580461325751894
25.216698953155188,24.137061442268415
35.88587113699508,14.412219483167696
31.531670849923863,18.706649042293144
16.261839175931268,15.977507836558711
33.0925190387121,22.160501213030244
16.981075566154672,21.86927503252193
32.87950096039802,13.339556555010324
29.721945770487167,25.076639500563576
29.827815601846932,25.17624308270379
10.129535141917428,13.731429286888435
11.058173307763484,21.19519618192418
32.37063807623603,27.633639763103325
19.267940226074153,19.274127322409498
21.986786290492333,18.307031380566755
14.505334791755363,9.67445602541964
31.372079952373937,20.524476488165554
35.176039746903186,30.649313847248653
10.662568104960656,14.914396239004493
27.666845794673257,16.791133844227133
30.517044318853245,26.887148592883406
18.25792084573733,15.045927821703119
20.841003246726977,18.051969255973976
29.33515597601093,23.651755018688963
38.156410182293826,13.891736660145245
19.507224190173815,25.940394382930464
33.12364154523404,18.33098450631954
29.32761040109526,24.8710263563325
30.87559492525774,19.84609754609538
20.11919903029645,31.35384695293645
18.743199421187672,19.81089073850578
17.413402466906703,25.293594394408448
29.516605577787765,18.471283753505354
34.58219847044228,22.853653286685713
28.386806927320798,9.101150671593315
15.31217456619937,25.03355660875113
18.997357833407655,23.97864978750532
31.241760213618026,22.907555868429625
15.435026319877739,21.147856613210273
31.706364066979642,14.415364725315834
34.75746480231466,21.507137307276736
24.09379555621633,19.233190078252598
31.244399461618332,16.097762663915912
14.054446315225157,23.991746824604228
15.685830547438147,17.878199826081655
18.86413785053549,23.035074684009246
25.51261617828929,13.020596840347437
26.379712297658056,22.878553130930893
25.85006041199999,18.945092960137305
17.91710310589137,2.5657687673764293
15.439652643734256,21.395026465573004
17.917499248637064,8.679665646669916
29.210509439750698,22.205864442353786
25.43107572870508,20.587279243440285
18.581611467036304,10.941923248312603
29.590793050187607,14.280816285989442
11.453199018866284,21.573542947035538
29.41429919983237,17.384461990930543
37.787386600231,18.670090915028922
30.58640434005727,34.9366631117987
22.092182188559704,25.140421193221016
21.6728510237634,23.872347502091134
22.21284021336953,20.687647421300955
12.592366695312052,25.939583766557003
28.995796782542595,26.557873345121248
10.07920556017978,9.96613086097488
35.180449518252686,18.985128412531047
19.91077188964095,23.578767342755736
37.59034931501494,25.232644716867163
36.85707470432832,23.45161137918233
27.07855710235726,18.82860270834105
14.193353561312035,13.059361233921074
35.79811309172545,18.702887720187302
33.91050357670586,25.520849690483786
26.56181459359395,26.536086621534757
36.49904592983499,19.210625775009195
26.86946022417793,29.501396899407876
10.809333707974831,10.735252198176067
17.676218239895086,17.853624699383
28.821782840311215,20.32254363452219
14.05646999707671,19.53197209958823
29.849675381039397,19.92876927510118
22.79894492617791,17.836469714701547
39.35569625511816,18.75716291123919
27.985101070636574,17.581872111833945
17.184603747222432,19.77707792063689
17.089063678880397,15.551056467354236
31.27375644136598,18.226494807642048
38.78086905612243,24.07097076623408
13.555127091141895,16.792636410617266
27.285753185502127,14.25255831227264
29.27699111539964,26.169045684857437
35.91073656557573,18.712193720166717
36.86465722910178,20.230214939902112
